DATE,BAMLEMRECRPIEMEATRIV
2013-07-29,454.79
2013-07-30,454.45
2013-07-31,453.36
2013-08-01,453.46
2013-08-02,453.72
2013-08-05,454.27
2013-08-06,454.21
2013-08-07,453.82
2013-08-08,454.28
2013-08-09,454.56
2013-08-12,454.88
2013-08-13,454.46
2013-08-14,454.16
2013-08-15,453.13
2013-08-16,452.69
2013-08-19,451.38
2013-08-20,450.83
2013-08-21,449.93
2013-08-22,448.89
2013-08-23,449.73
2013-08-26,450.08
2013-08-27,450.27
2013-08-28,449.46
2013-08-29,449.59
2013-09-02,449.71
2013-09-03,449.61
2013-09-04,449.29
2013-09-05,448.58
2013-09-06,448.86
2013-09-09,449.35
2013-09-10,449.34
2013-09-11,450.03
2013-09-12,451.36
2013-09-13,451.24
2013-09-16,453.48
2013-09-17,453.35
2013-09-18,453.99
2013-09-19,457.95
2013-09-20,457.69
2013-09-23,457.71
2013-09-24,456.89
2013-09-25,457.43
2013-09-26,457.79
2013-09-27,457.3
2013-09-30,456.69
2013-10-01,456.87
2013-10-02,457.57
2013-10-03,457.8
2013-10-04,457.8
2013-10-07,458.1
2013-10-08,458.17
2013-10-09,458.6
2013-10-10,458.88
2013-10-11,459.23
2013-10-14,459.44
2013-10-15,459.88
2013-10-16,460.86
2013-10-17,462.0
2013-10-18,463.21
2013-10-21,463.76
2013-10-22,464.63
2013-10-23,465.11
2013-10-24,465.15
2013-10-25,465.08
2013-10-28,465.3
2013-10-29,465.08
2013-10-30,465.33
2013-10-31,465.25
2013-11-01,464.69
2013-11-04,464.52
2013-11-05,463.37
2013-11-06,463.34
2013-11-07,464.01
2013-11-08,462.86
2013-11-11,463.06
2013-11-12,460.71
2013-11-13,460.76
2013-11-14,461.78
2013-11-15,462.6
2013-11-18,463.83
2013-11-19,463.78
2013-11-20,463.19
2013-11-21,462.34
2013-11-22,462.77
2013-11-25,463.55
2013-11-26,463.87
2013-11-27,463.8
2013-11-28,463.89
2013-11-29,463.65
2013-11-30,463.72
2013-12-02,462.95
2013-12-03,462.95
2013-12-04,462.45
2013-12-05,462.05
2013-12-06,461.94
2013-12-09,462.67
2013-12-10,463.77
2013-12-11,463.98
2013-12-12,463.86
2013-12-13,464.04
2013-12-16,464.45
2013-12-17,464.89
2013-12-18,465.17
2013-12-19,465.16
2013-12-20,465.06
2013-12-23,465.32
2013-12-24,465.34
2013-12-26,465.45
2013-12-27,465.23
2013-12-30,465.62
2013-12-31,465.31
2014-01-02,465.33
2014-01-03,465.59
2014-01-06,466.78
2014-01-07,467.96
2014-01-08,467.65
2014-01-09,467.66
2014-01-10,468.35
2014-01-13,469.13
2014-01-14,469.02
2014-01-15,469.5
2014-01-16,470.01
2014-01-17,470.29
2014-01-20,470.52
2014-01-21,470.44
2014-01-22,470.36
2014-01-23,469.62
2014-01-24,468.28
2014-01-27,467.66
2014-01-28,468.31
2014-01-29,467.54
2014-01-30,466.27
2014-01-31,465.57
2014-02-03,465.83
2014-02-04,466.67
2014-02-05,467.64
2014-02-06,467.88
2014-02-07,468.21
2014-02-10,468.6
2014-02-11,468.96
2014-02-12,469.45
2014-02-13,469.26
2014-02-14,469.59
2014-02-17,469.83
2014-02-18,470.55
2014-02-19,469.97
2014-02-20,469.51
2014-02-21,470.28
2014-02-24,471.41
2014-02-25,471.46
2014-02-26,471.22
2014-02-27,471.36
2014-02-28,472.07
2014-03-03,467.68
2014-03-04,468.61
2014-03-05,468.63
2014-03-06,468.08
2014-03-07,466.43
2014-03-10,464.91
2014-03-11,464.79
2014-03-12,461.82
2014-03-13,461.14
2014-03-14,459.46
2014-03-17,460.34
2014-03-18,462.58
2014-03-19,464.73
2014-03-20,463.7
2014-03-21,462.22
2014-03-24,461.82
2014-03-25,462.92
2014-03-26,465.02
2014-03-27,466.62
2014-03-28,467.68
2014-03-31,469.14
2014-04-01,470.92
2014-04-02,470.7
2014-04-03,470.18
2014-04-04,471.33
2014-04-07,470.58
2014-04-08,470.83
2014-04-09,470.54
2014-04-10,471.53
2014-04-11,471.19
2014-04-14,469.49
2014-04-15,468.13
2014-04-16,467.95
2014-04-17,468.41
2014-04-21,468.7
2014-04-22,469.24
2014-04-23,469.07
2014-04-24,468.22
2014-04-25,465.95
2014-04-28,465.55
2014-04-29,466.58
2014-04-30,466.37
2014-05-01,466.82
2014-05-02,466.57
2014-05-05,466.64
2014-05-06,467.48
2014-05-07,469.56
2014-05-08,472.0
2014-05-09,472.55
2014-05-12,473.26
2014-05-13,475.04
2014-05-14,475.31
2014-05-15,476.35
2014-05-16,475.88
2014-05-19,476.68
2014-05-20,477.68
2014-05-21,478.1
2014-05-22,478.8
2014-05-23,479.85
2014-05-26,480.15
2014-05-27,480.93
2014-05-28,482.44
2014-05-29,483.4
2014-05-30,483.21
2014-05-31,483.25
2014-06-02,483.62
2014-06-03,483.18
2014-06-04,482.66
2014-06-05,483.01
2014-06-06,485.23
2014-06-09,486.54
2014-06-10,486.04
2014-06-11,485.59
2014-06-12,485.76
2014-06-13,485.04
2014-06-16,483.88
2014-06-17,483.8
2014-06-18,483.98
2014-06-19,485.11
2014-06-20,484.74
2014-06-23,484.78
2014-06-24,486.45
2014-06-25,486.71
2014-06-26,486.86
2014-06-27,486.72
2014-06-30,486.75
2014-07-01,486.23
2014-07-02,486.34
2014-07-03,486.24
2014-07-04,486.33
2014-07-07,487.0
2014-07-08,487.75
2014-07-09,488.1
2014-07-10,488.02
2014-07-11,487.9
2014-07-14,488.04
2014-07-15,488.05
2014-07-16,488.14
2014-07-17,485.22
2014-07-18,484.48
2014-07-21,482.65
2014-07-22,482.85
2014-07-23,483.68
2014-07-24,483.38
2014-07-25,481.77
2014-07-28,479.97
2014-07-29,479.35
2014-07-30,479.29
2014-07-31,480.19
2014-08-01,479.08
2014-08-04,478.37
2014-08-05,477.36
2014-08-06,474.81
2014-08-07,473.81
2014-08-08,473.29
2014-08-11,475.46
2014-08-12,476.85
2014-08-13,478.55
2014-08-14,479.89
2014-08-15,480.43
2014-08-18,481.11
2014-08-19,482.25
2014-08-20,481.96
2014-08-21,482.85
2014-08-22,482.64
2014-08-25,482.94
2014-08-26,483.27
2014-08-27,484.0
2014-08-28,481.77
2014-08-29,479.67
2014-08-31,479.75
2014-09-01,479.69
2014-09-02,477.86
2014-09-03,480.24
2014-09-04,480.87
2014-09-05,482.13
2014-09-08,482.27
2014-09-09,481.66
2014-09-10,480.83
2014-09-11,481.06
2014-09-12,480.15
2014-09-15,479.58
2014-09-16,479.62
2014-09-17,479.5
2014-09-18,479.52
2014-09-19,480.24
2014-09-22,480.91
2014-09-23,481.55
2014-09-24,482.51
2014-09-25,482.17
2014-09-26,480.56
2014-09-29,479.21
2014-09-30,479.02
2014-10-01,479.35
2014-10-02,478.88
2014-10-03,478.82
2014-10-06,479.58
2014-10-07,479.85
2014-10-08,479.78
2014-10-09,480.59
2014-10-10,479.91
2014-10-13,480.11
2014-10-14,480.22
2014-10-15,479.98
2014-10-16,479.29
2014-10-17,480.27
2014-10-20,480.58
2014-10-21,481.18
2014-10-22,481.68
2014-10-23,481.49
2014-10-24,481.79
2014-10-27,482.32
2014-10-28,482.57
2014-10-29,482.99
2014-10-30,483.17
2014-10-31,483.52
2014-11-03,483.55
2014-11-04,482.83
2014-11-05,482.31
2014-11-06,481.45
2014-11-07,480.58
2014-11-10,481.6
2014-11-11,481.68
2014-11-12,481.37
2014-11-13,481.19
2014-11-14,479.62
2014-11-17,478.28
2014-11-18,478.37
2014-11-19,477.47
2014-11-20,477.58
2014-11-21,478.57
2014-11-24,478.96
2014-11-25,478.98
2014-11-26,478.61
2014-11-27,478.69
2014-11-28,477.75
2014-11-30,477.89
2014-12-01,475.37
2014-12-02,473.54
2014-12-03,470.63
2014-12-04,469.59
2014-12-05,467.12
2014-12-08,465.1
2014-12-09,462.22
2014-12-10,459.4
2014-12-11,457.43
2014-12-12,454.41
2014-12-15,448.52
2014-12-16,439.19
2014-12-17,442.42
2014-12-18,450.75
2014-12-19,454.74
2014-12-22,457.93
2014-12-23,458.31
2014-12-24,458.56
2014-12-26,458.72
2014-12-29,458.51
2014-12-30,458.07
2014-12-31,457.95
2015-01-02,457.56
2015-01-05,455.83
2015-01-06,451.56
2015-01-07,451.96
2015-01-08,455.7
2015-01-09,455.63
2015-01-12,454.79
2015-01-13,454.02
2015-01-14,456.16
2015-01-15,458.48
2015-01-19,459.26
2015-01-20,459.62
2015-01-21,459.37
2015-01-22,459.74
2015-01-23,462.64
2015-01-26,460.92
2015-01-27,459.26
2015-01-28,459.53
2015-01-29,458.2
2015-01-30,457.98
2015-01-31,458.03
2015-02-02,458.16
2015-02-03,460.09
2015-02-04,460.86
2015-02-05,462.63
2015-02-06,463.8
2015-02-09,464.04
2015-02-10,462.15
2015-02-11,462.4
2015-02-12,465.3
2015-02-13,467.7
2015-02-16,467.96
2015-02-17,468.39
2015-02-18,470.04
2015-02-19,469.83
2015-02-20,469.59
2015-02-23,467.72
2015-02-24,467.46
2015-02-25,467.85
2015-02-26,469.32
2015-02-27,469.45
2015-02-28,469.66
2015-03-02,470.02
2015-03-03,470.69
2015-03-04,471.25
2015-03-05,472.13
2015-03-06,473.26
2015-03-09,473.12
2015-03-10,472.6
2015-03-11,472.11
2015-03-12,472.78
2015-03-13,472.17
2015-03-16,471.05
2015-03-17,470.2
2015-03-18,469.98
2015-03-19,471.4
2015-03-20,473.4
2015-03-23,474.84
2015-03-24,476.54
2015-03-25,478.09
2015-03-26,477.74
2015-03-27,477.41
2015-03-30,477.24
2015-03-31,477.41
2015-04-01,478.8
2015-04-02,481.11
2015-04-06,481.29
2015-04-07,482.82
2015-04-08,485.38
2015-04-09,486.65
2015-04-10,486.48
2015-04-13,487.04
2015-04-14,487.15
2015-04-15,487.22
2015-04-16,488.05
2015-04-17,488.01
2015-04-20,487.53
2015-04-21,486.29
2015-04-22,486.99
2015-04-23,488.1
2015-04-24,489.1
2015-04-27,489.79
2015-04-28,490.29
2015-04-29,490.23
2015-04-30,489.63
2015-05-01,489.27
2015-05-04,489.38
2015-05-05,489.02
2015-05-06,489.39
2015-05-07,489.4
2015-05-08,490.19
2015-05-11,490.96
2015-05-12,490.53
2015-05-13,492.65
2015-05-14,493.27
2015-05-15,494.41
2015-05-18,495.04
2015-05-19,494.98
2015-05-20,494.91
2015-05-21,495.28
2015-05-22,495.69
2015-05-26,496.08
2015-05-27,495.49
2015-05-28,494.76
2015-05-29,494.32
2015-05-31,494.4
2015-06-01,493.48
2015-06-02,492.72
2015-06-03,492.22
2015-06-04,490.7
2015-06-05,489.75
2015-06-08,489.0
2015-06-09,488.71
2015-06-10,488.7
2015-06-11,489.05
2015-06-12,489.43
2015-06-15,489.28
2015-06-16,488.17
2015-06-17,488.47
2015-06-18,488.99
2015-06-19,489.67
2015-06-22,490.52
2015-06-23,491.58
2015-06-24,492.45
2015-06-25,492.72
2015-06-26,492.34
2015-06-29,491.17
2015-06-30,490.72
2015-07-01,491.3
2015-07-02,491.67
2015-07-03,491.77
2015-07-06,491.99
2015-07-07,491.58
2015-07-08,491.28
2015-07-09,491.62
2015-07-10,492.43
2015-07-13,493.26
2015-07-14,493.41
2015-07-15,493.68
2015-07-16,494.38
2015-07-17,495.62
2015-07-20,495.97
2015-07-21,495.55
2015-07-22,495.35
2015-07-23,495.15
2015-07-24,494.79
2015-07-27,493.76
2015-07-28,493.09
2015-07-29,493.54
2015-07-30,493.87
2015-07-31,494.15
2015-08-03,494.29
2015-08-04,494.27
2015-08-05,494.26
2015-08-06,494.24
2015-08-07,494.04
2015-08-10,493.78
2015-08-11,494.07
2015-08-12,493.65
2015-08-13,493.4
2015-08-14,492.92
2015-08-17,492.44
2015-08-18,491.52
2015-08-19,490.55
2015-08-20,488.65
2015-08-21,488.03
2015-08-24,485.04
2015-08-25,485.28
2015-08-26,485.84
2015-08-27,488.49
2015-08-28,489.4
2015-08-31,489.93
2015-09-01,490.33
2015-09-02,489.59
2015-09-03,489.93
2015-09-04,490.1
2015-09-07,490.29
2015-09-08,490.18
2015-09-09,491.02
2015-09-10,490.8
2015-09-11,490.94
2015-09-14,491.24
2015-09-15,491.72
2015-09-16,492.66
2015-09-17,493.27
2015-09-18,494.67
2015-09-21,494.76
2015-09-22,493.75
2015-09-23,493.14
2015-09-24,491.99
2015-09-25,492.0
2015-09-28,491.96
2015-09-29,491.02
2015-09-30,491.72
2015-10-01,492.26
2015-10-02,492.37
2015-10-05,493.33
2015-10-06,494.42
2015-10-07,495.46
2015-10-08,495.35
2015-10-09,495.99
2015-10-12,496.25
2015-10-13,496.12
2015-10-14,496.47
2015-10-15,497.21
2015-10-16,498.86
2015-10-19,499.89
2015-10-20,499.76
2015-10-21,499.32
2015-10-22,499.86
2015-10-23,500.67
2015-10-26,500.95
2015-10-27,500.5
2015-10-28,500.78
2015-10-29,500.57
2015-10-30,500.88
2015-10-31,500.93
2015-11-02,501.41
2015-11-03,502.5
2015-11-04,503.09
2015-11-05,503.7
2015-11-06,503.12
2015-11-09,502.24
2015-11-10,501.84
2015-11-11,501.99
2015-11-12,501.83
2015-11-13,501.58
2015-11-16,501.4
2015-11-17,501.8
2015-11-18,502.73
2015-11-19,503.69
2015-11-20,503.75
2015-11-23,503.47
2015-11-24,503.07
2015-11-25,502.91
2015-11-26,502.99
2015-11-27,502.7
2015-11-30,502.72
2015-12-01,502.9
2015-12-02,502.73
2015-12-03,502.22
2015-12-04,501.79
2015-12-07,501.64
2015-12-08,500.6
2015-12-09,500.33
2015-12-10,499.6
2015-12-11,498.63
2015-12-14,497.3
2015-12-15,496.9
2015-12-16,497.08
2015-12-17,498.04
2015-12-18,498.02
2015-12-21,498.14
2015-12-22,498.2
2015-12-23,498.19
2015-12-24,498.44
2015-12-28,498.54
2015-12-29,498.64
2015-12-30,498.76
2015-12-31,498.81
2016-01-04,498.77
2016-01-05,498.62
2016-01-06,498.2
2016-01-07,496.18
2016-01-08,495.85
2016-01-11,495.29
2016-01-12,494.53
2016-01-13,494.38
2016-01-14,493.17
2016-01-15,490.94
2016-01-18,490.92
2016-01-19,490.84
2016-01-20,489.37
2016-01-21,488.43
2016-01-22,491.31
2016-01-25,491.89
2016-01-26,492.25
2016-01-27,493.68
2016-01-28,495.77
2016-01-29,496.29
2016-01-31,496.37
2016-02-01,496.36
2016-02-02,495.44
2016-02-03,495.79
2016-02-04,497.03
2016-02-05,497.06
2016-02-08,497.19
2016-02-09,496.42
2016-02-10,496.78
2016-02-11,496.51
2016-02-12,496.59
2016-02-15,496.88
2016-02-16,498.09
2016-02-17,498.7
2016-02-18,499.41
2016-02-19,499.52
2016-02-22,500.16
2016-02-23,500.41
2016-02-24,500.23
2016-02-25,500.85
2016-02-26,501.99
2016-02-29,502.71
2016-03-01,503.49
2016-03-02,504.36
2016-03-03,505.02
2016-03-04,505.46
2016-03-07,506.12
2016-03-08,506.12
2016-03-09,506.11
2016-03-10,506.8
2016-03-11,507.33
2016-03-14,508.1
2016-03-15,507.76
2016-03-16,507.98
2016-03-17,509.54
2016-03-18,510.47
2016-03-21,511.03
2016-03-22,511.23
2016-03-23,511.58
2016-03-24,511.47
2016-03-28,511.3
2016-03-29,511.54
2016-03-30,512.74
2016-03-31,513.32
2016-04-01,513.81
2016-04-04,514.23
2016-04-05,514.16
2016-04-06,514.47
2016-04-07,514.99
2016-04-08,515.32
2016-04-11,515.9
2016-04-12,516.27
2016-04-13,517.39
2016-04-14,517.99
2016-04-15,518.16
2016-04-18,517.87
2016-04-19,519.11
2016-04-20,519.54
2016-04-21,520.01
2016-04-22,519.85
2016-04-25,519.72
2016-04-26,519.7
2016-04-27,519.97
2016-04-28,520.96
2016-04-29,521.26
2016-04-30,521.38
2016-05-02,521.71
2016-05-03,521.58
2016-05-04,521.06
2016-05-05,521.02
2016-05-06,521.02
2016-05-09,521.36
2016-05-10,521.63
2016-05-11,522.16
2016-05-12,523.27
2016-05-13,523.45
2016-05-16,523.76
2016-05-17,524.34
2016-05-18,523.95
2016-05-19,522.69
2016-05-20,522.93
2016-05-23,522.97
2016-05-24,523.18
2016-05-25,523.54
2016-05-26,523.98
2016-05-27,523.99
2016-05-30,524.15
2016-05-31,524.19
2016-06-01,524.19
2016-06-02,524.67
2016-06-03,525.81
2016-06-06,526.77
2016-06-07,527.78
2016-06-08,528.89
2016-06-09,529.05
2016-06-10,528.58
2016-06-13,528.05
2016-06-14,527.24
2016-06-15,527.51
2016-06-16,527.88
2016-06-17,528.1
2016-06-20,529.56
2016-06-21,530.32
2016-06-22,530.66
2016-06-23,531.44
2016-06-24,529.68
2016-06-27,530.27
2016-06-28,531.44
2016-06-29,533.48
2016-06-30,534.11
2016-07-01,535.8
2016-07-04,536.1
2016-07-05,536.55
2016-07-06,536.67
2016-07-07,537.12
2016-07-08,537.76
2016-07-11,538.9
2016-07-12,538.73
2016-07-13,538.93
2016-07-14,538.83
2016-07-15,538.57
2016-07-18,537.72
2016-07-19,536.83
2016-07-20,536.0
2016-07-21,535.76
2016-07-22,536.29
2016-07-25,537.05
2016-07-26,536.8
2016-07-27,536.72
2016-07-28,537.14
2016-07-29,537.02
2016-07-31,537.1
2016-08-01,537.52
2016-08-02,537.2
2016-08-03,536.96
2016-08-04,537.7
2016-08-05,538.47
2016-08-08,539.58
2016-08-09,540.57
2016-08-10,541.64
2016-08-11,541.34
2016-08-12,541.63
2016-08-15,542.25
2016-08-16,542.67
2016-08-17,542.74
2016-08-18,542.97
2016-08-19,542.81
2016-08-22,542.66
2016-08-23,543.17
2016-08-24,543.06
2016-08-25,542.84
2016-08-26,543.0
2016-08-29,543.48
2016-08-30,543.52
2016-08-31,543.19
2016-09-01,542.83
2016-09-02,542.63
2016-09-05,542.88
2016-09-06,543.72
2016-09-07,544.7
2016-09-08,544.91
2016-09-09,544.08
2016-09-12,542.65
2016-09-13,542.57
2016-09-14,542.23
2016-09-15,541.86
2016-09-16,542.09
2016-09-19,542.61
2016-09-20,542.81
2016-09-21,543.3
2016-09-22,544.99
2016-09-23,545.38
2016-09-26,544.81
2016-09-27,544.73
2016-09-28,544.84
2016-09-29,544.96
2016-09-30,544.91
2016-10-03,545.14
2016-10-04,545.32
2016-10-05,544.83
2016-10-06,544.58
2016-10-07,544.41
2016-10-10,544.59
2016-10-11,543.85
2016-10-12,543.23
2016-10-13,542.97
2016-10-14,542.84
2016-10-17,542.71
2016-10-18,543.04
2016-10-19,543.47
2016-10-20,543.8
2016-10-21,544.02
2016-10-24,544.46
2016-10-25,544.59
2016-10-26,544.24
2016-10-27,543.61
2016-10-28,543.31
2016-10-31,543.54
2016-11-01,543.31
2016-11-02,543.22
2016-11-03,542.94
2016-11-04,542.15
2016-11-07,542.41
2016-11-08,542.62
2016-11-09,541.45
2016-11-10,539.53
2016-11-11,539.31
2016-11-14,533.04
2016-11-15,534.71
2016-11-16,534.28
2016-11-17,534.68
2016-11-18,533.69
2016-11-21,534.02
2016-11-22,534.8
2016-11-23,534.44
2016-11-24,534.58
2016-11-25,534.19
2016-11-28,534.77
2016-11-29,534.75
2016-11-30,534.61
2016-12-01,533.97
2016-12-02,533.84
2016-12-05,534.14
2016-12-06,534.83
2016-12-07,536.07
2016-12-08,536.62
2016-12-09,536.74
2016-12-12,536.77
2016-12-13,537.44
2016-12-14,537.93
2016-12-15,536.22
2016-12-16,536.28
2016-12-19,536.68
2016-12-20,536.76
2016-12-21,537.36
2016-12-22,537.63
2016-12-23,537.7
2016-12-27,538.02
2016-12-28,538.24
2016-12-29,538.73
2016-12-30,539.07
2016-12-31,539.12
2017-01-03,539.73
2017-01-04,540.52
2017-01-05,541.8
2017-01-06,541.9
2017-01-09,541.94
2017-01-10,542.07
2017-01-11,541.47
2017-01-12,542.08
2017-01-13,542.22
2017-01-16,542.47
2017-01-17,543.45
2017-01-18,543.41
2017-01-19,542.51
2017-01-20,542.23
2017-01-23,543.06
2017-01-24,543.41
2017-01-25,543.06
2017-01-26,542.82
2017-01-27,543.28
2017-01-30,543.58
2017-01-31,543.48
2017-02-01,543.4
2017-02-02,544.07
2017-02-03,544.5
2017-02-06,545.38
2017-02-07,545.44
2017-02-08,545.72
2017-02-09,546.2
2017-02-10,546.29
2017-02-13,546.95
2017-02-14,547.25
2017-02-15,547.13
2017-02-16,547.59
2017-02-17,547.92
2017-02-20,548.17
2017-02-21,548.38
2017-02-22,548.7
2017-02-23,549.23
2017-02-24,549.4
2017-02-27,549.69
2017-02-28,549.93
2017-03-01,549.26
2017-03-02,549.16
2017-03-03,548.96
2017-03-06,549.33
2017-03-07,549.37
2017-03-08,548.75
2017-03-09,547.54
2017-03-10,547.35
2017-03-13,547.57
2017-03-14,547.09
2017-03-15,547.24
2017-03-16,548.51
2017-03-17,548.76
2017-03-20,549.23
2017-03-21,549.71
2017-03-22,549.83
2017-03-23,549.93
2017-03-24,550.26
2017-03-27,550.8
2017-03-28,550.74
2017-03-29,550.74
2017-03-30,550.75
2017-03-31,550.58
2017-04-03,551.12
2017-04-04,551.33
2017-04-05,551.49
2017-04-06,551.75
2017-04-07,551.76
2017-04-10,551.55
2017-04-11,551.88
2017-04-12,552.09
2017-04-13,552.43
2017-04-17,552.69
2017-04-18,553.22
2017-04-19,553.66
2017-04-20,553.61
2017-04-21,553.9
2017-04-24,554.16
2017-04-25,554.38
2017-04-26,554.43
2017-04-27,554.92
2017-04-28,555.23
2017-04-30,555.37
2017-05-01,555.37
2017-05-02,555.81
2017-05-03,556.31
2017-05-04,556.09
2017-05-05,555.54
2017-05-08,555.88
2017-05-09,555.83
2017-05-10,556.21
2017-05-11,556.44
2017-05-12,556.64
2017-05-15,557.1
2017-05-16,557.38
2017-05-17,557.57
2017-05-18,556.92
2017-05-19,557.24
2017-05-22,557.78
2017-05-23,557.99
2017-05-24,558.32
2017-05-25,558.85
2017-05-26,559.08
2017-05-29,559.37
2017-05-30,559.53
2017-05-31,559.64
2017-06-01,559.84
2017-06-02,560.14
2017-06-05,559.98
2017-06-06,560.01
2017-06-07,560.11
2017-06-08,559.57
2017-06-09,559.26
2017-06-12,559.47
2017-06-13,559.59
2017-06-14,560.05
2017-06-15,559.62
2017-06-16,559.74
2017-06-19,559.73
2017-06-20,558.85
2017-06-21,558.35
2017-06-22,557.83
2017-06-23,558.25
2017-06-26,558.87
2017-06-27,558.68
2017-06-28,558.31
2017-06-29,558.05
2017-06-30,557.85
2017-07-03,557.75
2017-07-04,557.87
2017-07-05,557.39
2017-07-06,556.3
2017-07-07,555.77
2017-07-10,556.38
2017-07-11,556.68
2017-07-12,557.99
2017-07-13,558.31
2017-07-14,558.78
2017-07-17,559.16
2017-07-18,559.71
2017-07-19,560.25
2017-07-20,560.54
2017-07-21,561.11
2017-07-24,561.33
2017-07-25,560.88
2017-07-26,561.21
2017-07-27,561.82
2017-07-28,561.88
2017-07-31,562.03
2017-08-01,562.37
2017-08-02,562.69
2017-08-03,562.38
2017-08-04,561.76
2017-08-07,561.7
2017-08-08,561.96
2017-08-09,561.88
2017-08-10,561.67
2017-08-11,561.21
2017-08-14,561.57
2017-08-15,561.39
2017-08-16,561.72
2017-08-17,561.95
2017-08-18,562.01
2017-08-21,562.36
2017-08-22,562.61
2017-08-23,563.05
2017-08-24,563.29
2017-08-25,562.89
2017-08-28,563.1
2017-08-29,563.96
2017-08-30,563.83
2017-08-31,564.37
2017-09-01,564.61
2017-09-04,564.85
2017-09-05,565.54
2017-09-06,566.01
2017-09-07,566.61
2017-09-08,567.17
2017-09-11,567.45
2017-09-12,567.14
2017-09-13,567.01
2017-09-14,566.81
2017-09-15,566.95
2017-09-18,567.12
2017-09-19,566.87
2017-09-20,566.62
2017-09-21,566.02
2017-09-22,566.25
2017-09-25,566.35
2017-09-26,566.18
2017-09-27,565.58
2017-09-28,565.62
2017-09-29,566.14
2017-09-30,566.22
2017-10-02,566.39
2017-10-03,566.71
2017-10-04,566.42
2017-10-05,566.56
2017-10-06,566.64
2017-10-09,566.9
2017-10-10,566.69
2017-10-11,566.79
2017-10-12,567.2
2017-10-13,567.56
2017-10-16,567.84
2017-10-17,567.8
2017-10-18,567.76
2017-10-19,567.92
2017-10-20,567.68
2017-10-23,567.71
2017-10-24,567.14
2017-10-25,566.59
2017-10-26,566.04
2017-10-27,565.77
2017-10-30,566.82
2017-10-31,566.84
2017-11-01,566.87
2017-11-02,566.33
2017-11-03,566.29
2017-11-06,566.22
2017-11-07,565.76
2017-11-08,564.7
2017-11-09,564.26
2017-11-10,563.74
2017-11-13,563.28
2017-11-14,563.34
2017-11-15,563.19
2017-11-16,564.22
2017-11-17,564.89
2017-11-20,565.03
2017-11-21,565.17
2017-11-22,565.79
2017-11-23,565.89
2017-11-24,566.36
2017-11-27,566.84
2017-11-28,566.79
2017-11-29,566.67
2017-11-30,566.74
2017-12-01,566.99
2017-12-04,567.0
2017-12-05,567.19
2017-12-06,567.04
2017-12-07,566.68
2017-12-08,566.58
2017-12-11,567.07
2017-12-12,567.36
2017-12-13,567.26
2017-12-14,567.18
2017-12-15,567.28
2017-12-18,567.6
2017-12-19,566.98
2017-12-20,566.68
2017-12-21,566.56
2017-12-22,566.63
2017-12-26,566.93
2017-12-27,567.29
2017-12-28,567.35
2017-12-29,567.54
2017-12-31,567.62
2018-01-02,567.94
2018-01-03,568.52
2018-01-04,569.16
2018-01-05,569.89
2018-01-08,570.24
2018-01-09,570.03
2018-01-10,569.55
2018-01-11,569.73
2018-01-12,569.69
2018-01-15,569.93
2018-01-16,570.23
2018-01-17,569.97
2018-01-18,569.5
2018-01-19,569.14
2018-01-22,569.2
2018-01-23,569.7
2018-01-24,569.63
2018-01-25,569.8
2018-01-26,569.95
2018-01-29,569.28
2018-01-30,569.14
2018-01-31,569.48
2018-02-01,569.82
2018-02-02,569.0
2018-02-05,568.43
2018-02-06,567.98
2018-02-07,568.29
2018-02-08,566.81
2018-02-09,565.01
2018-02-12,564.92
2018-02-13,564.49
2018-02-14,563.61
2018-02-15,563.83
2018-02-16,564.8
2018-02-19,565.07
2018-02-20,564.85
2018-02-21,564.76
2018-02-22,564.63
2018-02-23,564.89
2018-02-26,565.47
2018-02-27,565.63
2018-02-28,565.69
2018-03-01,565.6
2018-03-02,565.27
2018-03-05,565.54
2018-03-06,566.2
2018-03-07,566.09
2018-03-08,565.95
2018-03-09,565.93
2018-03-12,565.98
2018-03-13,565.94
2018-03-14,565.73
2018-03-15,565.55
2018-03-16,565.32
2018-03-19,564.94
2018-03-20,564.23
2018-03-21,563.93
2018-03-22,564.08
2018-03-23,563.3
2018-03-26,563.32
2018-03-27,563.61
2018-03-28,563.67
2018-03-29,563.93
2018-03-31,564.02
2018-04-02,564.08
2018-04-03,564.4
2018-04-04,564.68
2018-04-05,565.32
2018-04-06,565.56
2018-04-09,562.37
2018-04-10,559.81
2018-04-11,558.95
2018-04-12,559.37
2018-04-13,559.75
2018-04-16,559.18
2018-04-17,559.21
2018-04-18,559.42
2018-04-19,559.43
2018-04-20,559.04
2018-04-23,558.84
2018-04-24,559.49
2018-04-25,558.81
2018-04-26,558.96
2018-04-27,558.98
2018-04-30,559.16
2018-05-01,558.7
2018-05-02,557.8
2018-05-03,557.3
2018-05-04,555.96
2018-05-07,556.16
2018-05-08,555.53
2018-05-09,554.51
2018-05-10,555.66
2018-05-11,556.3
2018-05-14,556.62
2018-05-15,555.22
2018-05-16,555.07
2018-05-17,554.72
2018-05-18,554.84
2018-05-21,554.42
2018-05-22,554.82
2018-05-23,554.81
2018-05-24,556.21
2018-05-25,556.88
2018-05-28,557.13
2018-05-29,557.88
2018-05-30,558.02
2018-05-31,557.92
2018-06-01,557.27
2018-06-04,557.53
2018-06-05,557.77
2018-06-06,557.52
2018-06-07,557.64
2018-06-08,557.42
2018-06-11,557.46
2018-06-12,557.11
